split,regime,task,seed,episodes,success_rate,override_precision,unsafe_action_rate,tracking_error,damage_rate,latency_cost,calibration_error,ablation,interpretation
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,2,84,0.547619,0.554341,0.175063,0.132343,0.065868,0.225977,0.070859,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,3,84,0.654762,0.555301,0.175795,0.132856,0.064285,0.225397,0.071354,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,4,84,0.678571,0.556261,0.176527,0.133369,0.064368,0.225651,0.071850,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,5,84,0.571429,0.557221,0.177259,0.133882,0.067071,0.227214,0.072346,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,visual_grasp_centering,6,84,0.607143,0.558181,0.177991,0.134396,0.058912,0.227349,0.072841,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,0,84,0.535714,0.555672,0.177294,0.157759,0.068567,0.227762,0.072100,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,1,84,0.583333,0.556640,0.178032,0.158277,0.060175,0.227782,0.072600,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,2,84,0.607143,0.557608,0.178770,0.158794,0.060263,0.228040,0.073099,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,3,84,0.559524,0.558576,0.179508,0.151308,0.061459,0.229012,0.073599,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,4,84,0.619048,0.559544,0.180246,0.151825,0.060833,0.228913,0.074099,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,5,84,0.583333,0.560512,0.180984,0.152343,0.062112,0.229766,0.074599,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,drawer_handle_alignment,6,84,0.630952,0.561480,0.181722,0.152860,0.061724,0.229786,0.067095,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,0,84,0.511905,0.552679,0.182884,0.169598,0.065232,0.229874,0.069560,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,1,84,0.630952,0.553615,0.183598,0.170098,0.063397,0.229163,0.070044,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,2,84,0.571429,0.554551,0.184312,0.170599,0.065133,0.230239,0.070527,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,3,84,0.571429,0.555487,0.185026,0.171100,0.065679,0.222715,0.071010,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,4,84,0.666667,0.556423,0.185740,0.171600,0.064320,0.222242,0.071494,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,5,84,0.666667,0.557359,0.186454,0.172101,0.064866,0.222722,0.071977,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,cable_tip_alignment,6,84,0.511905,0.558295,0.187168,0.172601,0.068508,0.224750,0.072461,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,0,84,0.559524,0.547784,0.181980,0.147479,0.063171,0.230231,0.067734,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,1,84,0.571429,0.548744,0.182712,0.147992,0.063493,0.222600,0.068230,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,2,84,0.678571,0.549704,0.183444,0.148505,0.061910,0.222021,0.068725,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,3,84,0.630952,0.550664,0.184176,0.149019,0.063422,0.222989,0.069221,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,4,84,0.630952,0.551624,0.184908,0.149532,0.063982,0.223481,0.069717,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,5,84,0.523810,0.552584,0.185640,0.150045,0.066684,0.225044,0.070212,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,compound_visual_geometry_shift,mobile_pick_reapproach,6,84,0.678571,0.553544,0.186372,0.150559,0.064149,0.223989,0.070708,minus_geometry_uncertainty,does not model geometry uncertainty
combined_stress,nominal_view,eye_in_hand_peg_insert,0,84,0.654762,0.589607,0.133025,0.139882,0.054708,0.205471,0.061375,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,eye_in_hand_peg_insert,1,84,0.738095,0.590415,0.133643,0.140315,0.053514,0.205054,0.061792,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,eye_in_hand_peg_insert,2,84,0.619048,0.591223,0.134261,0.140747,0.056367,0.206660,0.062210,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,eye_in_hand_peg_insert,3,84,0.726190,0.592031,0.122873,0.140700,0.053837,0.206005,0.062436,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,eye_in_hand_peg_insert,4,84,0.738095,0.592839,0.123491,0.141132,0.054072,0.206302,0.062854,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,eye_in_hand_peg_insert,5,84,0.583333,0.593647,0.124109,0.141565,0.057640,0.208265,0.063272,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,eye_in_hand_peg_insert,6,84,0.619048,0.594455,0.124727,0.141998,0.057398,0.208324,0.063690,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,visual_grasp_centering,0,84,0.773810,0.585756,0.129918,0.106318,0.048983,0.210459,0.059089,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,visual_grasp_centering,1,84,0.761905,0.586564,0.130536,0.106751,0.049693,0.202990,0.059507,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,visual_grasp_centering,2,84,0.702381,0.587372,0.131154,0.107184,0.051356,0.204001,0.059925,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,visual_grasp_centering,3,84,0.678571,0.588180,0.131772,0.107617,0.052305,0.204655,0.060343,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,visual_grasp_centering,4,84,0.714286,0.588988,0.132390,0.108049,0.052064,0.204714,0.060761,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,visual_grasp_centering,5,84,0.714286,0.589796,0.133008,0.108482,0.052536,0.205130,0.061178,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,visual_grasp_centering,6,84,0.714286,0.590604,0.133626,0.108915,0.053009,0.205546,0.061596,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,drawer_handle_alignment,0,84,0.690476,0.595287,0.126276,0.127604,0.048646,0.209079,0.064344,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,drawer_handle_alignment,1,84,0.571429,0.596103,0.126900,0.128041,0.051504,0.210689,0.064766,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,drawer_handle_alignment,2,84,0.702381,0.596919,0.127524,0.128478,0.049362,0.209800,0.065188,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,drawer_handle_alignment,3,84,0.690476,0.581727,0.128148,0.128915,0.050077,0.210339,0.057606,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,drawer_handle_alignment,4,84,0.619048,0.582543,0.128772,0.129352,0.051983,0.211473,0.058028,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,drawer_handle_alignment,5,84,0.666667,0.583359,0.129396,0.129789,0.051508,0.211417,0.058450,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,drawer_handle_alignment,6,84,0.619048,0.584175,0.130020,0.130226,0.052938,0.212313,0.058872,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,cable_tip_alignment,0,84,0.607143,0.593470,0.132668,0.148067,0.055495,0.212373,0.062406,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,cable_tip_alignment,1,84,0.654762,0.594254,0.133268,0.148487,0.055001,0.204297,0.062811,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,cable_tip_alignment,2,84,0.607143,0.595038,0.133868,0.148907,0.056412,0.205177,0.063217,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,cable_tip_alignment,3,84,0.619048,0.595822,0.134468,0.149327,0.056633,0.205462,0.063622,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,cable_tip_alignment,4,84,0.690476,0.596606,0.135068,0.149747,0.055663,0.205152,0.064028,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,cable_tip_alignment,5,84,0.678571,0.581382,0.123662,0.149687,0.055500,0.205675,0.064241,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,cable_tip_alignment,6,84,0.571429,0.582166,0.124262,0.142103,0.057782,0.207151,0.064647,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,mobile_pick_reapproach,0,84,0.726190,0.587807,0.131277,0.125544,0.051571,0.203628,0.060187,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,mobile_pick_reapproach,1,84,0.702381,0.588615,0.131895,0.125977,0.052520,0.204283,0.060605,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,mobile_pick_reapproach,2,84,0.666667,0.589423,0.132513,0.126410,0.053707,0.205056,0.061023,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,mobile_pick_reapproach,3,84,0.607143,0.590231,0.133131,0.126843,0.055370,0.206067,0.061441,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,mobile_pick_reapproach,4,84,0.773810,0.591039,0.133749,0.127275,0.052509,0.204816,0.061859,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,mobile_pick_reapproach,5,84,0.702381,0.591847,0.134367,0.127708,0.054410,0.205947,0.062277,minus_learned_action_risk,does not score learned action risk
combined_stress,nominal_view,mobile_pick_reapproach,6,84,0.821429,0.592655,0.122979,0.127660,0.051642,0.205172,0.062503,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,eye_in_hand_peg_insert,0,84,0.630952,0.587548,0.135474,0.139606,0.051268,0.212501,0.067129,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,eye_in_hand_peg_insert,1,84,0.654762,0.588372,0.136104,0.140047,0.051274,0.212687,0.067555,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,eye_in_hand_peg_insert,2,84,0.702381,0.589196,0.136734,0.140489,0.050803,0.212635,0.067981,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,eye_in_hand_peg_insert,3,84,0.642857,0.590020,0.137364,0.140930,0.052476,0.213654,0.060403,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,eye_in_hand_peg_insert,4,84,0.690476,0.574836,0.137994,0.141371,0.052005,0.213602,0.060829,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,eye_in_hand_peg_insert,5,84,0.630952,0.575660,0.138624,0.141812,0.053677,0.206617,0.061255,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,eye_in_hand_peg_insert,6,84,0.607143,0.576484,0.139254,0.142253,0.054635,0.207279,0.061681,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,visual_grasp_centering,0,84,0.738095,0.584401,0.132894,0.114420,0.054510,0.209956,0.065204,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,visual_grasp_centering,1,84,0.702381,0.585225,0.133524,0.114861,0.055706,0.210737,0.065630,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,visual_grasp_centering,2,84,0.678571,0.586049,0.134154,0.115302,0.048659,0.211399,0.066056,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,visual_grasp_centering,3,84,0.702381,0.586873,0.134784,0.115743,0.048665,0.211585,0.066482,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,visual_grasp_centering,4,84,0.654762,0.587697,0.135414,0.108181,0.049779,0.212485,0.066908,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,visual_grasp_centering,5,84,0.690476,0.588521,0.136044,0.108622,0.049546,0.212552,0.067334,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,visual_grasp_centering,6,84,0.738095,0.589345,0.136674,0.109063,0.049076,0.212500,0.067760,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,drawer_handle_alignment,0,84,0.726190,0.578948,0.142027,0.136729,0.054191,0.208374,0.063171,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,drawer_handle_alignment,1,84,0.654762,0.579780,0.142663,0.137174,0.056106,0.209516,0.063602,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,drawer_handle_alignment,2,84,0.678571,0.580612,0.131293,0.137139,0.055257,0.209706,0.063840,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,drawer_handle_alignment,3,84,0.702381,0.581444,0.131929,0.137585,0.055267,0.209896,0.064270,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,drawer_handle_alignment,4,84,0.750000,0.582276,0.132565,0.138030,0.054801,0.209847,0.064700,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,drawer_handle_alignment,5,84,0.654762,0.583108,0.133201,0.138476,0.057192,0.211228,0.065130,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,drawer_handle_alignment,6,84,0.595238,0.583940,0.133837,0.138921,0.058869,0.212251,0.065560,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,cable_tip_alignment,0,84,0.630952,0.586275,0.143271,0.153553,0.057340,0.208355,0.065722,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,cable_tip_alignment,1,84,0.511905,0.587075,0.131877,0.153502,0.059329,0.209958,0.065944,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,cable_tip_alignment,2,84,0.630952,0.587875,0.132489,0.153930,0.057416,0.209179,0.066358,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,cable_tip_alignment,3,84,0.583333,0.588675,0.133101,0.154359,0.058837,0.210067,0.066772,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,cable_tip_alignment,4,84,0.619048,0.589475,0.133713,0.146783,0.058270,0.210122,0.067185,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,cable_tip_alignment,5,84,0.642857,0.590275,0.134325,0.147212,0.058262,0.210296,0.067599,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,cable_tip_alignment,6,84,0.654762,0.575067,0.134937,0.147640,0.050488,0.210589,0.068013,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,mobile_pick_reapproach,0,84,0.726190,0.585748,0.133726,0.133273,0.055980,0.210420,0.065942,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,mobile_pick_reapproach,1,84,0.702381,0.586572,0.134356,0.133714,0.048934,0.211083,0.066368,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,mobile_pick_reapproach,2,84,0.678571,0.587396,0.134986,0.126151,0.049572,0.211745,0.066794,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,mobile_pick_reapproach,3,84,0.619048,0.588220,0.135616,0.126592,0.051244,0.212764,0.067220,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,mobile_pick_reapproach,4,84,0.607143,0.589044,0.136246,0.127034,0.051964,0.213307,0.067646,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,mobile_pick_reapproach,5,84,0.535714,0.589868,0.136876,0.127475,0.053874,0.214445,0.068072,minus_learned_action_risk,does not score learned action risk
combined_stress,lighting_shift,mobile_pick_reapproach,6,84,0.702381,0.590692,0.137506,0.127916,0.051022,0.213203,0.060494,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,0,84,0.666667,0.587852,0.139055,0.146592,0.051268,0.208588,0.065173,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,1,84,0.690476,0.572732,0.139733,0.147067,0.051310,0.208806,0.065632,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,2,84,0.714286,0.573620,0.140411,0.147542,0.051353,0.209024,0.066091,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,3,84,0.535714,0.574508,0.141089,0.148017,0.055443,0.211265,0.066550,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,4,84,0.642857,0.575396,0.141767,0.148492,0.053818,0.210650,0.067009,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,5,84,0.654762,0.576284,0.142445,0.148967,0.054099,0.210987,0.067468,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,eye_in_hand_peg_insert,6,84,0.630952,0.577172,0.143123,0.149443,0.055093,0.211681,0.067927,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,visual_grasp_centering,0,84,0.666667,0.587521,0.138588,0.114894,0.049944,0.208522,0.064690,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,visual_grasp_centering,1,84,0.690476,0.588409,0.139266,0.115369,0.049986,0.208740,0.065149,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,visual_grasp_centering,2,84,0.750000,0.573289,0.139944,0.115844,0.049314,0.208601,0.065608,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,visual_grasp_centering,3,84,0.857143,0.574177,0.140622,0.116319,0.047689,0.207985,0.066067,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,visual_grasp_centering,4,84,0.666667,0.575065,0.141300,0.116794,0.052017,0.210346,0.066525,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,visual_grasp_centering,5,84,0.619048,0.575953,0.141978,0.117270,0.053488,0.211278,0.066984,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,visual_grasp_centering,6,84,0.678571,0.576841,0.142656,0.117745,0.052816,0.211139,0.067443,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,0,84,0.678571,0.586165,0.138787,0.138893,0.050639,0.208750,0.064563,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,1,84,0.607143,0.587061,0.139471,0.139373,0.052591,0.209924,0.065026,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,2,84,0.714286,0.587957,0.140155,0.139852,0.050971,0.209313,0.065489,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,3,84,0.595238,0.572845,0.140839,0.140332,0.053875,0.210963,0.065952,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,4,84,0.750000,0.573741,0.141523,0.140811,0.051303,0.209875,0.066415,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,5,84,0.607143,0.574637,0.142207,0.141290,0.054683,0.211764,0.066878,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,drawer_handle_alignment,6,84,0.666667,0.575533,0.142891,0.141770,0.054016,0.211629,0.067340,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,cable_tip_alignment,0,84,0.607143,0.582044,0.143450,0.150131,0.055608,0.210773,0.069448,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,cable_tip_alignment,1,84,0.535714,0.582908,0.144110,0.150593,0.057541,0.211932,0.061891,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,cable_tip_alignment,2,84,0.607143,0.583772,0.144770,0.151056,0.056617,0.211661,0.062338,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,cable_tip_alignment,3,84,0.619048,0.584636,0.145430,0.151518,0.056884,0.211986,0.062784,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,cable_tip_alignment,4,84,0.738095,0.585500,0.146090,0.151981,0.055008,0.211240,0.063231,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,cable_tip_alignment,5,84,0.678571,0.586364,0.146750,0.152443,0.056703,0.212279,0.063677,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,cable_tip_alignment,6,84,0.654762,0.587228,0.135404,0.152425,0.056824,0.212961,0.063932,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,0,84,0.595238,0.586053,0.137307,0.132254,0.058993,0.208174,0.063986,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,1,84,0.702381,0.586941,0.137985,0.132729,0.049365,0.207559,0.064445,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,2,84,0.630952,0.587829,0.138663,0.133205,0.051312,0.208729,0.064904,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,3,84,0.690476,0.572709,0.139341,0.133680,0.050640,0.208590,0.065363,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,4,84,0.714286,0.573597,0.140019,0.134155,0.050682,0.208808,0.065822,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,5,84,0.690476,0.574485,0.140697,0.134630,0.051676,0.209502,0.066281,minus_learned_action_risk,does not score learned action risk
combined_stress,camera_extrinsic_drift,mobile_pick_reapproach,6,84,0.690476,0.575373,0.141375,0.135105,0.052195,0.209958,0.066739,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,eye_in_hand_peg_insert,0,84,0.571429,0.581914,0.143484,0.143747,0.054969,0.209582,0.069694,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,eye_in_hand_peg_insert,1,84,0.666667,0.582762,0.144132,0.144201,0.053560,0.209066,0.070133,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,eye_in_hand_peg_insert,2,84,0.642857,0.583610,0.144780,0.144655,0.054532,0.209740,0.062567,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,eye_in_hand_peg_insert,3,84,0.583333,0.584458,0.145428,0.145109,0.056218,0.210771,0.063005,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,eye_in_hand_peg_insert,4,84,0.678571,0.585306,0.146076,0.145563,0.054808,0.210255,0.063444,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,eye_in_hand_peg_insert,5,84,0.571429,0.586154,0.146724,0.146017,0.057447,0.211762,0.063882,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,eye_in_hand_peg_insert,6,84,0.523810,0.570994,0.147372,0.146471,0.058895,0.212674,0.064321,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,visual_grasp_centering,0,84,0.761905,0.579823,0.141697,0.119120,0.049145,0.206732,0.068310,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,visual_grasp_centering,1,84,0.678571,0.580671,0.142345,0.111570,0.050988,0.208001,0.068748,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,visual_grasp_centering,2,84,0.630952,0.581519,0.142993,0.112024,0.052435,0.208913,0.069187,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,visual_grasp_centering,3,84,0.750000,0.582367,0.143641,0.112478,0.050550,0.208159,0.069625,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,visual_grasp_centering,4,84,0.726190,0.583215,0.144289,0.112932,0.051522,0.208833,0.062059,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,visual_grasp_centering,5,84,0.690476,0.584063,0.144937,0.113386,0.052731,0.209626,0.062498,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,visual_grasp_centering,6,84,0.642857,0.584911,0.145585,0.113840,0.054179,0.210538,0.062936,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,drawer_handle_alignment,0,84,0.642857,0.575907,0.139976,0.141763,0.050992,0.214993,0.066872,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,drawer_handle_alignment,1,84,0.595238,0.576763,0.140630,0.142221,0.052444,0.215909,0.067314,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,drawer_handle_alignment,2,84,0.714286,0.577619,0.141284,0.142679,0.050563,0.207155,0.067757,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,drawer_handle_alignment,3,84,0.511905,0.578475,0.141938,0.143137,0.055111,0.209618,0.068199,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,drawer_handle_alignment,4,84,0.678571,0.579331,0.142592,0.143596,0.052278,0.208392,0.068642,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,drawer_handle_alignment,5,84,0.642857,0.580187,0.143246,0.136050,0.053172,0.209189,0.069084,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,drawer_handle_alignment,6,84,0.654762,0.581043,0.143900,0.136508,0.053434,0.209510,0.069527,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,cable_tip_alignment,0,84,0.678571,0.572938,0.145503,0.153611,0.054478,0.208517,0.064343,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,cable_tip_alignment,1,84,0.547619,0.573762,0.146133,0.154052,0.057579,0.210251,0.064769,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,cable_tip_alignment,2,84,0.619048,0.574586,0.146763,0.154493,0.056632,0.209960,0.065195,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,cable_tip_alignment,3,84,0.630952,0.575410,0.147393,0.154935,0.056876,0.210265,0.065622,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,cable_tip_alignment,4,84,0.607143,0.576234,0.148023,0.155376,0.057834,0.210927,0.066048,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,cable_tip_alignment,5,84,0.559524,0.577058,0.148653,0.155817,0.059268,0.211828,0.066474,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,cable_tip_alignment,6,84,0.630952,0.577882,0.137277,0.155778,0.057461,0.211537,0.066708,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,mobile_pick_reapproach,0,84,0.702381,0.580115,0.141736,0.137414,0.050962,0.207145,0.068507,minus_learned_action_risk,does not score learned action risk
combined_stress,depth_scale_error,mobile_pick_reapproach,1,84,0.630952,0.580963,0.142384,0.129863,0.052566,0.208295,0.068946,minus_learned_action_risk,does not score learned action risk
